ID,台风编号,时间,纬度,经度,最低气压,中心风速,移动速度,移动方向,七级风圈,十级风圈,DEPICT,
5538,195501,1955/1/6,8.7,120.8,NULL,17,NULL,NULL,NULL,NULL,NULL,
5537,195501,1955/1/5 18:00:00,8.6,121.9,NULL,17,NULL,NULL,NULL,NULL,NULL,
5536,195501,1955/1/5 12:00:00,8.5,123,NULL,20,NULL,NULL,NULL,NULL,NULL,
5535,195501,1955/1/5 6:00:00,8,124.2,NULL,30,NULL,NULL,NULL,NULL,NULL,
5534,195501,1955/1/5,8,125.4,NULL,30,NULL,NULL,NULL,NULL,NULL,
5533,195501,1955/1/4 18:00:00,7.9,126.3,NULL,30,NULL,NULL,NULL,NULL,NULL,
5532,195501,1955/1/4 12:00:00,7.3,127.1,NULL,35,NULL,NULL,NULL,NULL,NULL,
5531,195501,1955/1/4 6:00:00,7,127.9,NULL,30,NULL,NULL,NULL,NULL,NULL,
5530,195501,1955/1/4,6.9,128.7,NULL,28,NULL,NULL,NULL,NULL,NULL,
5529,195501,1955/1/3 18:00:00,6.9,129.5,NULL,28,NULL,NULL,NULL,NULL,NULL,
5528,195501,1955/1/3 12:00:00,6.9,130.4,NULL,28,NULL,NULL,NULL,NULL,NULL,
5527,195501,1955/1/3 6:00:00,6.8,131.3,NULL,28,NULL,NULL,NULL,NULL,NULL,
5526,195501,1955/1/3,6.8,132,NULL,28,NULL,NULL,NULL,NULL,NULL,
5525,195501,1955/1/2 18:00:00,6.8,132.8,NULL,20,NULL,NULL,NULL,NULL,NULL,
5524,195501,1955/1/2 12:00:00,6.8,133.5,NULL,15,NULL,NULL,NULL,NULL,NULL,
5523,195501,1955/1/2 6:00:00,6.8,134.3,NULL,15,NULL,NULL,NULL,NULL,NULL,
5522,195501,1955/1/2,6.8,135.6,NULL,15,NULL,NULL,NULL,NULL,NULL,
5521,195501,1955/1/1 18:00:00,7,137,NULL,15,NULL,NULL,NULL,NULL,NULL,
5520,195432,1954/12/1 6:00:00,10.8,110.9,NULL,17,NULL,NULL,NULL,NULL,NULL,
5519,195432,1954/12/1,10.7,112.4,NULL,17,NULL,NULL,NULL,NULL,NULL,
5518,195432,1954/11/30 18:00:00,10.7,113.7,NULL,25,NULL,NULL,NULL,NULL,NULL,
5517,195432,1954/11/30 12:00:00,10.6,115.2,NULL,25,NULL,NULL,NULL,NULL,NULL,
5516,195432,1954/11/30 6:00:00,10.7,117.1,NULL,25,NULL,NULL,NULL,NULL,NULL,
5515,195432,1954/11/30,10.9,118.9,NULL,25,NULL,NULL,NULL,NULL,NULL,
5514,195432,1954/11/29 18:00:00,10.7,121.2,NULL,33,NULL,NULL,NULL,NULL,NULL,
5513,195432,1954/11/29 12:00:00,11.1,123.6,NULL,33,NULL,NULL,NULL,NULL,NULL,
5512,195432,1954/11/29 6:00:00,10.9,125.5,NULL,46,NULL,NULL,NULL,NULL,NULL,
5511,195432,1954/11/29,10.9,127.3,NULL,61,NULL,NULL,NULL,NULL,NULL,
5510,195432,1954/11/28 18:00:00,11.2,129.6,NULL,61,NULL,NULL,NULL,NULL,NULL,
5509,195432,1954/11/28 12:00:00,11.6,131.7,NULL,61,NULL,NULL,NULL,NULL,NULL,
5508,195432,1954/11/28 6:00:00,11.4,133.5,NULL,61,NULL,NULL,NULL,NULL,NULL,
5507,195432,1954/11/28,11.3,135,NULL,61,NULL,NULL,NULL,NULL,NULL,
5506,195432,1954/11/27 18:00:00,11.7,136.8,NULL,64,NULL,NULL,NULL,NULL,NULL,
5505,195432,1954/11/27 12:00:00,11.8,138.5,NULL,61,NULL,NULL,NULL,NULL,NULL,
5504,195432,1954/11/27 6:00:00,12,140.8,NULL,51,NULL,NULL,NULL,NULL,NULL,
5503,195432,1954/11/27,12.2,142,NULL,43,NULL,NULL,NULL,NULL,NULL,
5502,195432,1954/11/26 18:00:00,12.3,143.7,NULL,35,NULL,NULL,NULL,NULL,NULL,
5501,195432,1954/11/26 12:00:00,12.8,144.8,NULL,35,NULL,NULL,NULL,NULL,NULL,
5500,195432,1954/11/26 6:00:00,12.3,145.6,NULL,35,NULL,NULL,NULL,NULL,NULL,
5499,195432,1954/11/26,12,146.3,NULL,35,NULL,NULL,NULL,NULL,NULL,
5498,195432,1954/11/25 18:00:00,11.9,147.1,NULL,25,NULL,NULL,NULL,NULL,NULL,
5497,195432,1954/11/25 12:00:00,11.6,147.9,NULL,25,NULL,NULL,NULL,NULL,NULL,
5496,195432,1954/11/25 6:00:00,11.7,148.7,NULL,25,NULL,NULL,NULL,NULL,NULL,
5495,195432,1954/11/25,12,149.1,NULL,20,NULL,NULL,NULL,NULL,NULL,
5494,195432,1954/11/24 18:00:00,12.1,149.8,NULL,20,NULL,NULL,NULL,NULL,NULL,
5493,195432,1954/11/24 12:00:00,12.3,150.4,NULL,20,NULL,NULL,NULL,NULL,NULL,
5492,195432,1954/11/24 6:00:00,12.3,151.2,NULL,20,NULL,NULL,NULL,NULL,NULL,
5491,195432,1954/11/24,12.2,151.9,NULL,17,NULL,NULL,NULL,NULL,NULL,
5490,195432,1954/11/23 18:00:00,12,152.5,NULL,15,NULL,NULL,NULL,NULL,NULL,
5489,195432,1954/11/23 12:00:00,11.8,153.2,NULL,15,NULL,NULL,NULL,NULL,NULL,
5488,195432,1954/11/23 6:00:00,11.7,153.8,NULL,15,NULL,NULL,NULL,NULL,NULL,
5487,195432,1954/11/23,11.5,154.5,NULL,10,NULL,NULL,NULL,NULL,NULL,
5486,195432,1954/11/22 18:00:00,11.4,155.1,NULL,10,NULL,NULL,NULL,NULL,NULL,
5485,195432,1954/11/22 12:00:00,11.3,155.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
5484,195432,1954/11/22 6:00:00,11.4,156.5,NULL,10,NULL,NULL,NULL,NULL,NULL,
5483,195432,1954/11/22,11.5,157.1,NULL,10,NULL,NULL,NULL,NULL,NULL,
5482,195430,1954/11/20 6:00:00,20.2,130.8,NULL,12,NULL,NULL,NULL,NULL,NULL,
5481,195430,1954/11/20,19.8,129.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
5480,195430,1954/11/19 18:00:00,19.7,128,NULL,25,NULL,NULL,NULL,NULL,NULL,
5479,195430,1954/11/19 12:00:00,19.4,126.9,NULL,38,NULL,NULL,NULL,NULL,NULL,
5478,195430,1954/11/19 6:00:00,19.1,125.6,NULL,51,NULL,NULL,NULL,NULL,NULL,
5477,195430,1954/11/19,18.9,125,NULL,64,NULL,NULL,NULL,NULL,NULL,
5476,195430,1954/11/18 18:00:00,18.5,124.1,NULL,64,NULL,NULL,NULL,NULL,NULL,
5475,195430,1954/11/18 12:00:00,18.1,123.2,NULL,64,NULL,NULL,NULL,NULL,NULL,
5474,195430,1954/11/18 6:00:00,17.7,122.6,NULL,64,NULL,NULL,NULL,NULL,NULL,
5473,195430,1954/11/18,17.2,122.5,NULL,64,NULL,NULL,NULL,NULL,NULL,
5472,195430,1954/11/17 18:00:00,17,122.6,NULL,77,NULL,NULL,NULL,NULL,NULL,
5471,195430,1954/11/17 12:00:00,16.8,122.8,NULL,77,NULL,NULL,NULL,NULL,NULL,
5470,195430,1954/11/17 6:00:00,16.6,123,NULL,77,NULL,NULL,NULL,NULL,NULL,
5469,195430,1954/11/17,16.2,123.2,NULL,77,NULL,NULL,NULL,NULL,NULL,
5468,195430,1954/11/16 18:00:00,15.9,123.9,NULL,71,NULL,NULL,NULL,NULL,NULL,
5467,195430,1954/11/16 12:00:00,15.5,124.8,NULL,77,NULL,NULL,NULL,NULL,NULL,
5466,195430,1954/11/16 6:00:00,15.1,125.5,NULL,77,NULL,NULL,NULL,NULL,NULL,
5465,195430,1954/11/16,14.5,126,NULL,77,NULL,NULL,NULL,NULL,NULL,
5464,195430,1954/11/15 18:00:00,14.1,126.6,NULL,77,NULL,NULL,NULL,NULL,NULL,
5463,195430,1954/11/15 12:00:00,13.7,127.3,NULL,77,NULL,NULL,NULL,NULL,NULL,
5462,195430,1954/11/15 6:00:00,13.3,127.8,NULL,77,NULL,NULL,NULL,NULL,NULL,
5461,195430,1954/11/15,13.1,128.2,NULL,77,NULL,NULL,NULL,NULL,NULL,
5460,195430,1954/11/14 18:00:00,12.9,128.9,NULL,77,NULL,NULL,NULL,NULL,NULL,
5459,195430,1954/11/14 12:00:00,13.1,129.2,NULL,77,NULL,NULL,NULL,NULL,NULL,
5458,195430,1954/11/14 6:00:00,12.7,129.2,NULL,77,NULL,NULL,NULL,NULL,NULL,
5457,195430,1954/11/14,12.4,129.4,NULL,77,NULL,NULL,NULL,NULL,NULL,
5456,195430,1954/11/13 18:00:00,12.4,130.1,NULL,64,NULL,NULL,NULL,NULL,NULL,
5455,195430,1954/11/13 12:00:00,12.4,131,NULL,64,NULL,NULL,NULL,NULL,NULL,
5454,195430,1954/11/13 6:00:00,12.6,132.1,NULL,64,NULL,NULL,NULL,NULL,NULL,
5453,195430,1954/11/13,12.6,133.7,NULL,51,NULL,NULL,NULL,NULL,NULL,
5452,195430,1954/11/12 18:00:00,12.4,135.2,NULL,43,NULL,NULL,NULL,NULL,NULL,
5451,195430,1954/11/12 12:00:00,12.3,136.8,NULL,38,NULL,NULL,NULL,NULL,NULL,
5450,195430,1954/11/12 6:00:00,12.2,138.2,NULL,38,NULL,NULL,NULL,NULL,NULL,
5449,195430,1954/11/12,12.1,139.7,NULL,25,NULL,NULL,NULL,NULL,NULL,
5448,195430,1954/11/11 18:00:00,12,141.2,NULL,25,NULL,NULL,NULL,NULL,NULL,
5447,195430,1954/11/11 12:00:00,11.8,142.8,NULL,25,NULL,NULL,NULL,NULL,NULL,
5446,195430,1954/11/11 6:00:00,11.7,144.4,NULL,12,NULL,NULL,NULL,NULL,NULL,
5445,195430,1954/11/11,11.5,145.8,NULL,12,NULL,NULL,NULL,NULL,NULL,
5444,195430,1954/11/10 18:00:00,11.3,147.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
5443,195430,1954/11/10 12:00:00,11.1,148.9,NULL,12,NULL,NULL,NULL,NULL,NULL,
5442,195430,1954/11/10 6:00:00,10.9,150.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
5441,195430,1954/11/10,10.8,151.8,NULL,12,NULL,NULL,NULL,NULL,NULL,
5440,195429,1954/11/11 12:00:00,22.9,114.9,NULL,10,NULL,NULL,NULL,NULL,NULL,
5439,195429,1954/11/11 6:00:00,22.4,115.5,NULL,10,NULL,NULL,NULL,NULL,NULL,
5438,195429,1954/11/11,21.9,115.7,NULL,23,NULL,NULL,NULL,NULL,NULL,
5437,195429,1954/11/10 18:00:00,21.3,115.9,NULL,35,NULL,NULL,NULL,NULL,NULL,
5436,195429,1954/11/10 12:00:00,20.9,116.3,NULL,46,NULL,NULL,NULL,NULL,NULL,
5435,195429,1954/11/10 6:00:00,20.5,116.7,NULL,28,NULL,NULL,NULL,NULL,NULL,
5434,195429,1954/11/10,19.3,117.3,NULL,33,NULL,NULL,NULL,NULL,NULL,
5433,195429,1954/11/9 18:00:00,18.8,117.7,NULL,33,NULL,NULL,NULL,NULL,NULL,
5432,195429,1954/11/9 12:00:00,18.2,118,NULL,33,NULL,NULL,NULL,NULL,NULL,
5431,195429,1954/11/9 6:00:00,17.7,118.7,NULL,33,NULL,NULL,NULL,NULL,NULL,
5430,195429,1954/11/9,17.1,119.5,NULL,33,NULL,NULL,NULL,NULL,NULL,
5429,195429,1954/11/8 18:00:00,16.7,120,NULL,33,NULL,NULL,NULL,NULL,NULL,
5428,195429,1954/11/8 12:00:00,16.5,120.8,NULL,33,NULL,NULL,NULL,NULL,NULL,
5427,195429,1954/11/8 6:00:00,16.1,121.9,NULL,33,NULL,NULL,NULL,NULL,NULL,
5426,195429,1954/11/8,15.7,123.1,NULL,51,NULL,NULL,NULL,NULL,NULL,
5425,195429,1954/11/7 18:00:00,14.8,124.4,NULL,51,NULL,NULL,NULL,NULL,NULL,
5424,195429,1954/11/7 12:00:00,14.1,125.6,NULL,51,NULL,NULL,NULL,NULL,NULL,
5423,195429,1954/11/7 6:00:00,13.3,126.8,NULL,51,NULL,NULL,NULL,NULL,NULL,
5422,195429,1954/11/7,12.8,128,NULL,77,NULL,NULL,NULL,NULL,NULL,
5421,195429,1954/11/6 18:00:00,12.5,129.1,NULL,77,NULL,NULL,NULL,NULL,NULL,
5420,195429,1954/11/6 12:00:00,12,130.2,NULL,77,NULL,NULL,NULL,NULL,NULL,
5419,195429,1954/11/6 6:00:00,11.1,131.7,NULL,51,NULL,NULL,NULL,NULL,NULL,
5418,195429,1954/11/6,11,133.1,NULL,51,NULL,NULL,NULL,NULL,NULL,
5417,195429,1954/11/5 18:00:00,10.7,134.5,NULL,43,NULL,NULL,NULL,NULL,NULL,
5416,195429,1954/11/5 12:00:00,9.9,136.3,NULL,43,NULL,NULL,NULL,NULL,NULL,
5415,195429,1954/11/5 6:00:00,10.2,137.3,NULL,43,NULL,NULL,NULL,NULL,NULL,
5414,195429,1954/11/5,9.5,138.9,NULL,43,NULL,NULL,NULL,NULL,NULL,
5413,195429,1954/11/4 18:00:00,8.5,140.1,NULL,43,NULL,NULL,NULL,NULL,NULL,
5412,195429,1954/11/4 12:00:00,7.8,141.7,NULL,43,NULL,NULL,NULL,NULL,NULL,
5411,195429,1954/11/4 6:00:00,7.4,142.9,NULL,38,NULL,NULL,NULL,NULL,NULL,
5410,195429,1954/11/4,5.5,143.4,NULL,25,NULL,NULL,NULL,NULL,NULL,
5409,195429,1954/11/3 18:00:00,5.2,143.7,NULL,25,NULL,NULL,NULL,NULL,NULL,
5408,195429,1954/11/3 12:00:00,5.1,143.9,NULL,25,NULL,NULL,NULL,NULL,NULL,
5407,195429,1954/11/3 6:00:00,4.8,144.1,NULL,12,NULL,NULL,NULL,NULL,NULL,
5406,195429,1954/11/3,4.8,145.4,NULL,12,NULL,NULL,NULL,NULL,NULL,
5405,195429,1954/11/2 18:00:00,4.8,146.5,NULL,12,NULL,NULL,NULL,NULL,NULL,
5404,195429,1954/11/2 12:00:00,4.2,147.5,NULL,12,NULL,NULL,NULL,NULL,NULL,
5403,195427,1954/11/8,27.5,104,NULL,15,NULL,NULL,NULL,NULL,NULL,
5402,195427,1954/11/7 18:00:00,27,106,NULL,20,NULL,NULL,NULL,NULL,NULL,
5401,195427,1954/11/7 12:00:00,26.5,108,NULL,25,NULL,NULL,NULL,NULL,NULL,
5400,195427,1954/11/7 6:00:00,25.6,109.2,NULL,28,NULL,NULL,NULL,NULL,NULL,
5399,195427,1954/11/7,24.5,110.5,NULL,30,NULL,NULL,NULL,NULL,NULL,
5398,195427,1954/11/6 18:00:00,24,111.5,NULL,33,NULL,NULL,NULL,NULL,NULL,
5397,195427,1954/11/6 12:00:00,23,112.5,NULL,35,NULL,NULL,NULL,NULL,NULL,
5396,195427,1954/11/6 6:00:00,22.2,113,NULL,35,NULL,NULL,NULL,NULL,NULL,
5395,195427,1954/11/6,21.4,114.9,NULL,43,NULL,NULL,NULL,NULL,NULL,
5394,195427,1954/11/5 18:00:00,21,115.9,NULL,51,NULL,NULL,NULL,NULL,NULL,
5393,195427,1954/11/5 12:00:00,20.6,117.2,NULL,61,NULL,NULL,NULL,NULL,NULL,
5392,195427,1954/11/5 6:00:00,20.2,118.3,NULL,71,NULL,NULL,NULL,NULL,NULL,
5391,195427,1954/11/5,19.8,119.6,NULL,61,NULL,NULL,NULL,NULL,NULL,
5390,195427,1954/11/4 18:00:00,19.5,121,NULL,51,NULL,NULL,NULL,NULL,NULL,
5389,195427,1954/11/4 12:00:00,19.4,122.2,NULL,51,NULL,NULL,NULL,NULL,NULL,
5388,195427,1954/11/4 6:00:00,19.2,124,NULL,51,NULL,NULL,NULL,NULL,NULL,
5387,195427,1954/11/4,19.1,125.6,NULL,51,NULL,NULL,NULL,NULL,NULL,
5386,195427,1954/11/3 18:00:00,18.9,126.7,NULL,51,NULL,NULL,NULL,NULL,NULL,
5385,195427,1954/11/3 12:00:00,18.6,127.3,NULL,51,NULL,NULL,NULL,NULL,NULL,
5384,195427,1954/11/3 6:00:00,18.2,127.8,NULL,77,NULL,NULL,NULL,NULL,NULL,
5383,195427,1954/11/3,18.1,128.2,NULL,77,NULL,NULL,NULL,NULL,NULL,
5382,195427,1954/11/2 18:00:00,17.8,128.7,NULL,77,NULL,NULL,NULL,NULL,NULL,
5381,195427,1954/11/2 12:00:00,17.7,129.1,NULL,77,NULL,NULL,NULL,NULL,NULL,
5380,195427,1954/11/2 6:00:00,17.5,129.5,NULL,77,NULL,NULL,NULL,NULL,NULL,
5379,195427,1954/11/2,17.3,129.7,NULL,77,NULL,NULL,NULL,NULL,NULL,
5378,195427,1954/11/1 18:00:00,17.1,129.3,NULL,77,NULL,NULL,NULL,NULL,NULL,
5377,195427,1954/11/1 12:00:00,17,129.8,NULL,77,NULL,NULL,NULL,NULL,NULL,
5376,195427,1954/11/1 6:00:00,16.8,129.5,NULL,64,NULL,NULL,NULL,NULL,NULL,
5375,195427,1954/11/1,16.5,130.2,NULL,51,NULL,NULL,NULL,NULL,NULL,
5374,195427,1954/10/31 18:00:00,15.8,130.6,NULL,51,NULL,NULL,NULL,NULL,NULL,
5373,195427,1954/10/31 12:00:00,15.3,130.9,NULL,51,NULL,NULL,NULL,NULL,NULL,
5372,195427,1954/10/31 6:00:00,15,131.7,NULL,51,NULL,NULL,NULL,NULL,NULL,
5371,195427,1954/10/31,14.6,132.2,NULL,43,NULL,NULL,NULL,NULL,NULL,
5370,195427,1954/10/30 18:00:00,14.2,132.6,NULL,33,NULL,NULL,NULL,NULL,NULL,
5369,195427,1954/10/30 12:00:00,13.9,133.1,NULL,33,NULL,NULL,NULL,NULL,NULL,
5368,195427,1954/10/30 6:00:00,13.7,133.4,NULL,33,NULL,NULL,NULL,NULL,NULL,
5367,195427,1954/10/30,13.7,133.4,NULL,33,NULL,NULL,NULL,NULL,NULL,
5366,195427,1954/10/29 18:00:00,13.3,133.8,NULL,20,NULL,NULL,NULL,NULL,NULL,
5365,195427,1954/10/29 12:00:00,13.1,134.3,NULL,20,NULL,NULL,NULL,NULL,NULL,
5364,195427,1954/10/29 6:00:00,13,135.1,NULL,20,NULL,NULL,NULL,NULL,NULL,
5363,195427,1954/10/29,12.8,136.2,NULL,20,NULL,NULL,NULL,NULL,NULL,
5362,195427,1954/10/28 18:00:00,12.4,137.2,NULL,20,NULL,NULL,NULL,NULL,NULL,
5361,195427,1954/10/28 12:00:00,11.7,137.6,NULL,20,NULL,NULL,NULL,NULL,NULL,
5360,195427,1954/10/28 6:00:00,11.3,138,NULL,20,NULL,NULL,NULL,NULL,NULL,
5359,195427,1954/10/28,10.8,138.2,NULL,20,NULL,NULL,NULL,NULL,NULL,
5358,195427,1954/10/27 18:00:00,10.3,138.4,NULL,20,NULL,NULL,NULL,NULL,NULL,
5357,195427,1954/10/27 12:00:00,9.8,138.7,NULL,20,NULL,NULL,NULL,NULL,NULL,
5356,195426,1954/10/26 12:00:00,29.7,140.2,NULL,10,NULL,NULL,NULL,NULL,NULL,
5355,195426,1954/10/26 6:00:00,29,139.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
5354,195426,1954/10/26,27.7,138.4,NULL,17,NULL,NULL,NULL,NULL,NULL,
5353,195426,1954/10/25 18:00:00,26.2,137.6,NULL,20,NULL,NULL,NULL,NULL,NULL,
5352,195426,1954/10/25 12:00:00,24.7,137,NULL,20,NULL,NULL,NULL,NULL,NULL,
5351,195426,1954/10/25 6:00:00,23,136.3,NULL,20,NULL,NULL,NULL,NULL,NULL,
5350,195426,1954/10/25,21.4,136.1,NULL,17,NULL,NULL,NULL,NULL,NULL,
5349,195426,1954/10/24 18:00:00,20.2,136.3,NULL,17,NULL,NULL,NULL,NULL,NULL,
5348,195426,1954/10/24 12:00:00,19.2,137.2,NULL,15,NULL,NULL,NULL,NULL,NULL,
5347,195426,1954/10/24 6:00:00,18.1,138,NULL,15,NULL,NULL,NULL,NULL,NULL,
5346,195426,1954/10/24,17,138.6,NULL,15,NULL,NULL,NULL,NULL,NULL,
5345,195425,1954/10/18 12:00:00,38,172.6,NULL,30,NULL,NULL,NULL,NULL,NULL,
5344,195425,1954/10/18 6:00:00,37.5,168.5,NULL,30,NULL,NULL,NULL,NULL,NULL,
5343,195425,1954/10/18,36.7,165.3,NULL,30,NULL,NULL,NULL,NULL,NULL,
5342,195425,1954/10/17 18:00:00,35.8,162.2,NULL,35,NULL,NULL,NULL,NULL,NULL,
5341,195425,1954/10/17 12:00:00,35,160,NULL,41,NULL,NULL,NULL,NULL,NULL,
5340,195425,1954/10/17 6:00:00,34,157.9,NULL,46,NULL,NULL,NULL,NULL,NULL,
5339,195425,1954/10/17,32.8,156.2,NULL,48,NULL,NULL,NULL,NULL,NULL,
5338,195425,1954/10/16 18:00:00,31.5,154.8,NULL,48,NULL,NULL,NULL,NULL,NULL,
5337,195425,1954/10/16 12:00:00,30,153.8,NULL,46,NULL,NULL,NULL,NULL,NULL,
5336,195425,1954/10/16 6:00:00,28.8,153.2,NULL,41,NULL,NULL,NULL,NULL,NULL,
5335,195425,1954/10/16,27.5,152.2,NULL,41,NULL,NULL,NULL,NULL,NULL,
5334,195425,1954/10/15 18:00:00,26.7,151.8,NULL,41,NULL,NULL,NULL,NULL,NULL,
5333,195425,1954/10/15 12:00:00,26,151.3,NULL,41,NULL,NULL,NULL,NULL,NULL,
5332,195425,1954/10/15 6:00:00,25.7,150.9,NULL,41,NULL,NULL,NULL,NULL,NULL,
5331,195425,1954/10/15,25,150.3,NULL,51,NULL,NULL,NULL,NULL,NULL,
5330,195425,1954/10/14 18:00:00,24.3,150.2,NULL,51,NULL,NULL,NULL,NULL,NULL,
5329,195425,1954/10/14 12:00:00,23.4,150.6,NULL,46,NULL,NULL,NULL,NULL,NULL,
5328,195425,1954/10/14 6:00:00,22.6,151.1,NULL,41,NULL,NULL,NULL,NULL,NULL,
5327,195425,1954/10/14,21.4,151.7,NULL,35,NULL,NULL,NULL,NULL,NULL,
5326,195425,1954/10/13 18:00:00,20.6,152.5,NULL,35,NULL,NULL,NULL,NULL,NULL,
5325,195425,1954/10/13 12:00:00,19.3,153.9,NULL,30,NULL,NULL,NULL,NULL,NULL,
5324,195425,1954/10/13 6:00:00,18.7,155.4,NULL,30,NULL,NULL,NULL,NULL,NULL,
5323,195425,1954/10/13,18,156.4,NULL,25,NULL,NULL,NULL,NULL,NULL,
5322,195425,1954/10/12 18:00:00,17.1,157.4,NULL,20,NULL,NULL,NULL,NULL,NULL,
5321,195425,1954/10/12 12:00:00,16.2,158.3,NULL,20,NULL,NULL,NULL,NULL,NULL,
5320,195425,1954/10/12 6:00:00,15.4,159.4,NULL,17,NULL,NULL,NULL,NULL,NULL,
5319,195425,1954/10/12,14.5,160.5,NULL,15,NULL,NULL,NULL,NULL,NULL,
5318,195423,1954/10/13,24,100,NULL,10,NULL,NULL,NULL,NULL,NULL,
5317,195423,1954/10/12 18:00:00,23,101.5,NULL,15,NULL,NULL,NULL,NULL,NULL,
5316,195423,1954/10/12 12:00:00,22,103.5,NULL,23,NULL,NULL,NULL,NULL,NULL,
5315,195423,1954/10/12 6:00:00,18.5,104,NULL,33,NULL,NULL,NULL,NULL,NULL,
5314,195423,1954/10/12,18.4,105.8,NULL,33,NULL,NULL,NULL,NULL,NULL,
5313,195423,1954/10/11 18:00:00,18.2,106.8,NULL,33,NULL,NULL,NULL,NULL,NULL,
5312,195423,1954/10/11 12:00:00,18,107.8,NULL,33,NULL,NULL,NULL,NULL,NULL,
5311,195423,1954/10/11 6:00:00,18,108.9,NULL,33,NULL,NULL,NULL,NULL,NULL,
5310,195423,1954/10/11,18,109.7,NULL,33,NULL,NULL,NULL,NULL,NULL,
5309,195423,1954/10/10 18:00:00,18.1,110.8,NULL,33,NULL,NULL,NULL,NULL,NULL,
5308,195423,1954/10/10 12:00:00,18.1,111.9,NULL,33,NULL,NULL,NULL,NULL,NULL,
5307,195423,1954/10/10 6:00:00,18.2,112.7,NULL,33,NULL,NULL,NULL,NULL,NULL,
5306,195423,1954/10/10,17.8,113.4,NULL,33,NULL,NULL,NULL,NULL,NULL,
5305,195423,1954/10/9 18:00:00,17.6,113.9,NULL,33,NULL,NULL,NULL,NULL,NULL,
5304,195423,1954/10/9 12:00:00,17.6,114.8,NULL,35,NULL,NULL,NULL,NULL,NULL,
5303,195423,1954/10/9 6:00:00,18,115.8,NULL,35,NULL,NULL,NULL,NULL,NULL,
5302,195423,1954/10/9,17.3,116.8,NULL,35,NULL,NULL,NULL,NULL,NULL,
5301,195423,1954/10/8 18:00:00,17.2,118,NULL,35,NULL,NULL,NULL,NULL,NULL,
5300,195423,1954/10/8 12:00:00,17.5,119.1,NULL,35,NULL,NULL,NULL,NULL,NULL,
5299,195423,1954/10/8 6:00:00,17.8,120.4,NULL,35,NULL,NULL,NULL,NULL,NULL,
5298,195423,1954/10/8,17.5,121.8,NULL,41,NULL,NULL,NULL,NULL,NULL,
5297,195423,1954/10/7 18:00:00,17.4,122.9,NULL,43,NULL,NULL,NULL,NULL,NULL,
5296,195423,1954/10/7 12:00:00,17.6,124.3,NULL,43,NULL,NULL,NULL,NULL,NULL,
5295,195423,1954/10/7 6:00:00,17,125.8,NULL,43,NULL,NULL,NULL,NULL,NULL,
5294,195423,1954/10/7,16.7,127.2,NULL,41,NULL,NULL,NULL,NULL,NULL,
5293,195423,1954/10/6 18:00:00,16.8,129,NULL,35,NULL,NULL,NULL,NULL,NULL,
5292,195423,1954/10/6 12:00:00,16.8,130.8,NULL,35,NULL,NULL,NULL,NULL,NULL,
5291,195423,1954/10/6 6:00:00,16.3,132.3,NULL,35,NULL,NULL,NULL,NULL,NULL,
5290,195423,1954/10/6,16,133.9,NULL,35,NULL,NULL,NULL,NULL,NULL,
5289,195423,1954/10/5 18:00:00,15.8,135.3,NULL,33,NULL,NULL,NULL,NULL,NULL,
5288,195423,1954/10/5 12:00:00,15.5,137,NULL,33,NULL,NULL,NULL,NULL,NULL,
5287,195423,1954/10/5 6:00:00,15.6,137.5,NULL,33,NULL,NULL,NULL,NULL,NULL,
5286,195423,1954/10/5,15.6,139.9,NULL,33,NULL,NULL,NULL,NULL,NULL,
5285,195423,1954/10/4 18:00:00,15.6,140.5,NULL,33,NULL,NULL,NULL,NULL,NULL,
5284,195423,1954/10/4 12:00:00,15.6,141.2,NULL,33,NULL,NULL,NULL,NULL,NULL,
5283,195423,1954/10/4 6:00:00,15.6,141.6,NULL,33,NULL,NULL,NULL,NULL,NULL,
5282,195423,1954/10/4,15.5,142,NULL,33,NULL,NULL,NULL,NULL,NULL,
5281,195423,1954/10/3 18:00:00,15.5,142.2,NULL,33,NULL,NULL,NULL,NULL,NULL,
5280,195423,1954/10/3 12:00:00,15.5,142.5,NULL,33,NULL,NULL,NULL,NULL,NULL,
5279,195423,1954/10/3 6:00:00,15.5,142.7,NULL,33,NULL,NULL,NULL,NULL,NULL,
5278,195423,1954/10/3,15.5,143,NULL,33,NULL,NULL,NULL,NULL,NULL,
5277,195423,1954/10/2 18:00:00,15.5,143.3,NULL,33,NULL,NULL,NULL,NULL,NULL,
5276,195423,1954/10/2 12:00:00,15.5,143.6,NULL,33,NULL,NULL,NULL,NULL,NULL,
5275,195423,1954/10/2 6:00:00,15.5,143.8,NULL,33,NULL,NULL,NULL,NULL,NULL,
5274,195423,1954/10/2,15.5,144,NULL,33,NULL,NULL,NULL,NULL,NULL,
5273,195423,1954/10/1 18:00:00,15.5,144.3,NULL,33,NULL,NULL,NULL,NULL,NULL,
5272,195423,1954/10/1 12:00:00,15.5,144.5,NULL,33,NULL,NULL,NULL,NULL,NULL,
5271,195423,1954/10/1 6:00:00,15.6,144.7,NULL,33,NULL,NULL,NULL,NULL,NULL,
